,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,-5.618206733048597,-14.889823587195586,-0.7569532332479678,15.301583161078804,2.0300859488953735,0.10611837570969229,-14.453144054178878,-11.864422832161274,0.3135134350910284,10.520099183904025,0.23519767093981986,4.931422853871133,-4.781123209720165,-8.423924860862485,-19.926028764755706,16.157602231503756,-2.2359069033726318,-0.20504704970262383,-4.544407258173038,-2.3489930899568305,-10.58901633446564
1,-5.600855171214389,-14.892045427382678,-0.7565438508024153,15.301583161078806,2.0300859488953735,0.10611837570969229,-14.421431328492126,-11.740369311002084,0.31866069106026546,10.520099183904023,0.2363993901437447,4.931422853871133,-3.044433059644134,-8.423924860862485,-19.926028764755706,16.15830229290295,-2.539771777756681,-0.2209473430438979,-4.672003685615287,-0.13430845986244977,-10.58901633446564
2,-0.9490032784069067,-12.185373487711473,-0.6814836127011208,15.451181780905028,1.0186648739830806,-0.0648226582733376,-15.00610722825638,-14.604139791045082,2.686447618748086,-2.9114187764224,0.026955213842535464,-8.551403194244145,-5.014876932356494,-4.491796420789289,-19.87874067775757,10.75718796509289,-2.615214495243645,-0.17681560879214156,-1.8060271003141373,-2.5688846665096237,16.719968257399984
3,-1.048593718072294,-13.616939485013177,-1.7758197724123106,15.439265144983976,3.4982773134464367,-0.06480489733859213,-14.26097858285782,-14.642646652692465,1.5019659731124895,10.435633772071993,0.022734471355067475,-9.419593898422185,-7.414219088086104,-10.28684776694502,-19.765196058398082,16.18558235568606,-1.7659492970466117,-0.18238701802984592,-2.7576155191230627,-2.4458073825547073,-17.833469490694547
4,-5.600855171214389,-14.892045427382676,-0.7565438508024154,15.454546615337616,2.0300859488953735,0.1072265621731148,-14.420062364778259,-11.617630026438084,0.3186606910602654,10.520099183904023,0.2363993901437447,4.907277229972751,-2.993532100080542,-8.423924860862485,-19.926028764755706,16.15830229290295,-2.128556571730458,-0.2209473430438979,-2.7973672377899597,-0.13430845986244977,-10.58901633446564
5,-1.048593718072294,-13.616939485013177,-1.7758197724123106,15.439265144983978,3.4982773134464367,-0.06480489733859213,-14.26097858285782,-14.642646652692463,1.5028849407965044,10.435633772071991,0.022734471355067475,-6.459110408470998,-7.352533690297939,-10.28684776694502,-19.765198379585126,16.103808547263288,-1.765949297046612,-0.1823980287309497,-2.7455326304726984,-2.4458073825547073,-16.361846652432714
6,-0.9490032784069067,-12.185373487711473,-0.6814836127011208,15.451181780905028,0.9912190817082948,-0.06482265827333761,-15.00610722825638,-14.604139791045082,2.667855741329652,-2.9114187764223995,0.026955213842535464,-8.585410024099383,-5.014876932356494,-6.208900968931069,-19.87874067775757,10.75718796509289,-2.630235040204411,-0.17650760571190408,-1.8232925834172242,-2.568884666509624,16.785043848289142
7,-5.615461882001996,-19.65692263854811,-0.6383072395259637,15.446679609349433,5.255362484579377,0.10598509101188289,-14.500059847227263,-14.516168101832683,0.6486144421634683,-2.442173654273615,0.016818224391139003,-8.67821553673842,-4.986766225687589,-8.842775478450733,-19.94996564760408,10.784281481969652,-1.6902279807776193,-0.2225388750305447,-2.6833351932504446,-2.312475688076731,-13.32721127550921
8,-1.048593718072294,-13.616939485013177,-1.7758197724123106,15.439265144983978,3.4982773134464367,-0.06480489733859213,-14.26097858285782,-14.642646652692463,1.5028849407965044,10.435633772071991,0.022734471355067475,-6.459110408470998,-7.352533690297939,-10.28684776694502,-19.765198379585126,16.103808547263288,-1.765949297046612,-0.1823980287309497,-2.7455326304726984,-2.4458073825547073,-16.361846652432714
9,-1.0470733540550352,-12.185373487711473,-1.775819547064025,15.437959702992867,1.0029378230379715,-0.06482265827333761,-14.244320348236714,-14.604139791045082,1.8507562537599878,-2.9114187764223995,0.028244827177436233,-8.585906125643138,-6.188940872948233,-6.208900968931067,-19.899780215435072,13.788624278510154,-2.624021829956475,-0.17650760571190405,-1.8232925834172242,-2.56915462843338,16.785043848289142
