,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,19.910796819252724,19.9173049199717,19.999972230474192,18.175785420411948,19.991910775763273,18.00794044554728,12.216706631735555,19.836311905735556,19.51203453705203,19.5669246300355,4.328965760759154,19.986182017426202,19.98005724399809,19.84329846056619,20.0,19.91210819726491,13.729737413358972,19.996044413529575,18.361373406677323,18.96247588628033,19.436251154745285
1,18.130038431822644,19.561579957544218,19.951049703797175,6.295688762017649,19.97365259137206,18.651320270413457,0.0,18.697539984469877,19.54719057764227,19.77227224808595,2.5238092304598707,19.95252543172148,18.82937100366634,19.795020531275625,19.99320487073968,0.0,0.0,19.99518042550773,12.023716315614822,18.524037377035533,19.44211499348581
2,19.912377009160828,18.088957838352634,19.999958793411057,18.851054859967913,19.992107544437495,19.713566682080973,0.0,19.988266667841543,19.854384267896208,19.77380555551921,4.98547518597103,19.987234220879333,19.547257779682106,19.996286078327252,19.896851983586146,20.0,18.01956390098676,19.99709976815837,19.522250143098656,18.512221118191285,19.742236619037037
3,18.082280051161757,19.511495319569228,19.998949504452565,6.799081632385736,19.991314004152134,18.62022392301003,0.0,19.88394217508305,19.719865323044836,19.91491626683866,2.4823449328935796,19.85221794756962,15.494492348542966,19.913566833434388,19.97025541343112,13.049831615065187,1.591940244651302,19.999642279823803,12.04887030720483,18.476083796332887,19.710722432474498
4,19.9107966576184,19.92724492505065,19.99961267726863,18.175785420411948,19.991910775763273,18.683062086530356,0.0,19.83860403872716,19.524595325418698,19.814078447949584,4.327285840971132,18.347961534344343,19.981121695527438,19.839111026354438,19.968645876430344,20.0,16.460739464178044,19.99600394900261,18.467206128913716,18.46976191991667,19.73953051144995
5,18.0535333812766,18.99522067434962,19.98878006192475,7.104277460508797,20.0,18.676680209072977,0.0,19.989333978269904,19.79144342149622,19.800637523053453,2.500613744196823,19.93649533349184,19.01893277097922,19.916360524485356,19.898611016961958,11.499940117862142,10.508729115189302,19.995006483730716,12.162416677156028,18.97147184620118,19.447136106202432
6,19.84491323867824,19.46826530611513,19.998298045703056,19.98988371710184,19.99238189989665,18.6171649026067,0.0,19.86667280063707,16.797449037224748,19.557011016721166,5.02135700520752,19.93541890211582,19.98875257828945,19.987094896678038,19.89944184508814,12.735997870593152,10.658171090491905,19.994041790528634,11.884800185820525,18.525635176717522,19.965930897743007
7,19.881149815047543,19.914869886990452,19.999066614779256,19.23653519240633,19.9921651578172,18.610449659776073,0.0,19.832385269314585,17.104297298696693,19.81401423073886,4.99357494131362,19.982242630568514,19.962717161605497,20.0,19.89210877501873,19.91354767968809,13.724544999156587,19.79403202498024,18.577968348586285,18.43019243489794,19.73510480556987
8,19.84491323867824,19.46826530611513,19.998298045703056,18.849192184963627,19.99238189989665,18.6171649026067,0.0,19.86667280063707,16.797449037224748,19.557011016721166,5.02135700520752,19.93541890211582,19.98875257828945,19.987094896678038,19.89944184508814,12.735997870593152,10.658171090491905,19.994041790528634,11.884800185820525,18.525635176717522,19.965930897743007
9,19.97555944017784,19.936303393038074,19.998912625194638,19.22974024771399,19.974708642712706,18.69084996681175,11.513521107266442,19.845489705864743,19.54960851682997,19.57488219962167,4.862300827176062,19.986439733512416,19.933739287397668,19.98708284178544,19.895701756447735,20.0,16.459617239992937,19.998855888327796,18.458774456607753,18.448762169311003,19.73821668944295
10,18.42271097507485,19.18670123673475,19.999909168081654,5.7951542074032565,19.793222117976168,18.61832264832463,0.0,19.879176616302537,16.767864396456517,19.757156149590507,2.5111602857696127,19.837313698500857,19.986160589374034,19.987109113678592,19.892468555241607,19.85690097603937,13.704491542013537,19.994013948890807,12.742354082216886,18.353329750896364,19.973390354781213
11,19.9107966576184,19.924961257427555,19.999593099991678,18.175785420411948,19.991910775763273,18.683062086530356,0.0,19.838604038727166,19.978284345394766,19.814078447949584,4.3272858409711334,19.88959239190816,19.91739461800744,19.839111026354434,19.96864587643034,20.0,16.459690592426774,19.995296155762635,18.467194659040132,18.46976191991667,19.739530511449953
12,19.84548581262813,19.468184298163575,19.998959589861634,18.849192184963627,19.992389133869448,18.616637032084107,0.0,19.866039274848394,16.754023823790224,19.55701101672117,5.02135700520752,19.98044039003154,19.988753532816567,19.987094896678038,19.971696467285675,19.859056225989544,10.658171090491905,19.995734113472885,11.884800185820527,18.525635176717522,19.967241097756034
13,19.84491323867824,19.46826530611513,19.99829804570306,18.849192184963627,19.992381918780612,18.617155600500013,0.0,19.86667280063707,16.797449037224748,19.55701101672117,5.02135700520752,19.93541890211582,19.98875257828945,19.987094896678038,19.972147521167845,20.0,10.658171090491905,19.994027479567386,11.884800185820527,18.525635176717522,19.965930897743007
14,19.912377009160828,19.005056946002846,19.999936370447827,18.49586312145798,19.992107544437495,19.713566682080977,16.81706108193827,19.988266667841543,19.905366336581913,19.77380555551921,4.985475185971031,19.987220384648673,19.918793930832287,19.996286078327252,19.896851983586146,20.0,17.88099573697405,19.994216212971235,19.522246542714264,16.72764060082862,19.742236619037037
15,19.881093464891535,19.936303393038074,19.999593099991678,19.244136000147165,19.974673716543922,19.252029945272174,11.332829217803976,19.836311905735556,19.531030009543755,19.56520240208495,4.8594649941820105,19.98648818383522,19.97724440559785,19.844356275071092,19.895701756447735,19.911507934161538,16.388936469909776,19.995312424517948,18.583100617516276,18.448762169311003,19.738987512487167
16,18.13134518517635,19.564972773157123,20.0,7.212245593079945,18.783704561225594,18.651320270413457,0.0,18.697448460253945,19.66227268814119,19.772306276008102,2.5237359222353333,19.935978385416487,16.425748938669358,19.91559484516824,19.995139276746425,0.0,0.0,19.995180425507726,11.977030138546796,7.874896873115212,19.446855091866905
17,19.912377009160828,19.005056946002846,19.999936370447827,18.49586312145798,19.992107544437495,19.713566682080973,0.0,19.988266667841543,19.79196518900166,19.77380555551921,4.985475185971031,19.987220384648673,19.547257779682106,19.996286078327252,19.896851983586146,20.0,18.01956390098676,19.997099768158375,19.522250143098656,16.72764060082862,19.742236619037037
18,19.84491323867824,19.46826530611513,19.998298045703056,18.849192184963627,19.99238189989665,18.6171649026067,0.0,19.86667280063707,16.797449037224748,19.557011016721166,5.02135700520752,19.93541890211582,19.98875257828945,19.987094896678038,19.89944184508814,12.735997870593152,10.658171090491905,19.994041790528634,11.884800185820525,18.525635176717522,19.965930897743007
